;Timestamp;SensorType;LC_Activity;Active;Sensor_Added;SensorActivationTime;Duration;LC;room;room_major;Case;Cluster;Routine
11105;2007-11-02 20:41:28.459524;M;10;1.0;10;7.13797;9.295359000000001;s;living_room;living_room;366;6;weekday_
11107;2007-11-02 20:41:37.754883;M;10;1.0;10;1.037703;2.841196;s;living_room;living_room;366;6;weekday_
11109;2007-11-02 20:41:40.596079;M;10;1.0;10;1.0257100000000001;1.4795820000000002;s;living_room;living_room;366;6;weekday_
11111;2007-11-02 20:41:42.075661;M;10;1.0;10;1.962641;167.19351300000002;s;living_room;living_room;366;6;weekday_
11113;2007-11-02 20:44:29.269174;M;10;1.0;10;1.6325310000000002;0.74778;s;living_room;living_room;366;6;weekday_
11114;2007-11-02 20:44:30.016954;M;9;1.0;9;0.9848150000000001;42.44668;s;living_room;living_room;366;6;weekday_
11117;2007-11-02 20:45:12.463634;M;10;1.0;10;1.5135610000000002;115.085655;s;living_room;living_room;366;6;weekday_
11119;2007-11-02 20:47:07.549289;M;10;1.0;10;1.7835040000000002;3.6529700000000003;s;living_room;living_room;366;6;weekday_
11121;2007-11-02 20:47:11.202259;M;10;1.0;10;1.903464;372.329882;s;living_room;living_room;366;6;weekday_
11123;2007-11-02 20:53:23.532141;M;10;1.0;10;1.4710320000000001;2.8554410000000003;s;living_room;living_room;366;6;weekday_
11125;2007-11-02 20:53:26.387582;M;10;1.0;10;4.105343;1.487875;s;living_room;living_room;366;6;weekday_
11126;2007-11-02 20:53:27.875457;M;6;1.0;6;2.7874120000000002;2.0836170000000003;s;living_room;living_room;366;6;weekday_
11127;2007-11-02 20:53:29.959074;M;7;1.0;7;4.710752;1.267643;s;living_room;living_room;366;6;weekday_
11130;2007-11-02 20:53:31.226717;M;8;1.0;8;2.8672590000000002;0.8025260000000001;s;living_room;living_room;366;6;weekday_
11131;2007-11-02 20:53:32.029243;M;9;1.0;9;3.3465290000000003;1.302964;s;living_room;living_room;366;6;weekday_
11132;2007-11-02 20:53:33.332207;M;15;1.0;15;4.6237710000000005;0.71818;s;living_room;living_room;366;6;weekday_
11133;2007-11-02 20:53:34.050387;M;16;1.0;16;3.68588;2.877508;s;kitchen;kitchen;367;0;weekday_
11137;2007-11-02 20:53:36.927895;M;17;1.0;17;1.666136;6.794036;s;kitchen;kitchen;367;0;weekday_
11141;2007-11-02 20:53:43.721931;M;16;1.0;16;4.0458620000000005;4.888624;s;kitchen;kitchen;367;0;weekday_
11143;2007-11-02 20:53:48.610555;M;16;1.0;16;1.813492;1.343626;s;kitchen;kitchen;367;0;weekday_
11144;2007-11-02 20:53:49.954181;M;17;1.0;17;5.532435;5.998297;s;kitchen;kitchen;367;0;weekday_
11147;2007-11-02 20:53:55.952478;M;17;1.0;17;8.417601000000001;7.081559;s;kitchen;kitchen;367;0;weekday_
11148;2007-11-02 20:54:03.034037;M;16;1.0;16;2.0498410000000002;0.152378;s;kitchen;kitchen;367;0;weekday_
11149;2007-11-02 20:54:03.186415;M;15;1.0;15;4.054827;1.3156320000000001;s;living_room;living_room;368;6;weekday_
11151;2007-11-02 20:54:04.502047;M;8;1.0;8;4.940594;0.288901;s;living_room;living_room;368;6;weekday_
11152;2007-11-02 20:54:04.790948;M;9;1.0;9;1.732499;1.202658;s;living_room;living_room;368;6;weekday_
11154;2007-11-02 20:54:05.993606;M;7;1.0;7;3.583;1.0856890000000001;s;living_room;living_room;368;6;weekday_
11156;2007-11-02 20:54:07.079295;M;6;1.0;6;2.97716;3.217098;s;living_room;living_room;368;6;weekday_
11161;2007-11-02 20:54:10.296393;M;6;1.0;6;1.031749;17.754645;s;living_room;living_room;368;6;weekday_
11163;2007-11-02 20:54:28.051038;M;6;1.0;6;4.813637;5.002594;s;living_room;living_room;368;6;weekday_
11165;2007-11-02 20:54:33.053632;M;6;1.0;6;2.1677910000000002;4.0035620000000005;s;living_room;living_room;368;6;weekday_
11167;2007-11-02 20:54:37.057194;M;6;1.0;6;3.0072180000000004;3.625027;s;living_room;living_room;368;6;weekday_
11169;2007-11-02 20:54:40.682221;M;6;1.0;6;2.104398;2.561382;s;living_room;living_room;368;6;weekday_
11171;2007-11-02 20:54:43.243603;M;6;1.0;6;1.019092;1.346101;s;living_room;living_room;368;6;weekday_
11173;2007-11-02 20:54:44.589704;M;6;1.0;6;3.1902700000000004;47.633272000000005;s;living_room;living_room;368;6;weekday_
11175;2007-11-02 20:55:32.222976;M;6;1.0;6;2.098176;2.781196;s;living_room;living_room;368;6;weekday_
11177;2007-11-02 20:55:35.004172;M;6;1.0;6;1.0835110000000001;6.037886;s;living_room;living_room;368;6;weekday_
11179;2007-11-02 20:55:41.042058;M;6;1.0;6;1.8563830000000001;3.9921390000000003;s;living_room;living_room;368;6;weekday_
11181;2007-11-02 20:55:45.034197;M;6;1.0;6;2.9872110000000003;9.064796000000001;s;living_room;living_room;368;6;weekday_
11183;2007-11-02 20:55:54.098993;M;6;1.0;6;1.907019;4.436964000000001;s;living_room;living_room;368;6;weekday_
11185;2007-11-02 20:55:58.535957;M;6;1.0;6;1.0438560000000001;8.837662;s;living_room;living_room;368;6;weekday_
11187;2007-11-02 20:56:07.373619;M;6;1.0;6;2.247357;3.8869000000000002;s;living_room;living_room;368;6;weekday_
11189;2007-11-02 20:56:11.260519;M;6;1.0;6;1.0277040000000002;1.152676;s;living_room;living_room;368;6;weekday_
11191;2007-11-02 20:56:12.413195;M;6;1.0;6;1.6608580000000002;2.954149;s;living_room;living_room;368;6;weekday_
11193;2007-11-02 20:56:15.367344;M;6;1.0;6;0.6719620000000001;1.5695530000000002;s;living_room;living_room;368;6;weekday_
11195;2007-11-02 20:56:16.936897;M;6;1.0;6;1.609539;8.157539;s;living_room;living_room;368;6;weekday_
11197;2007-11-02 20:56:25.094436;M;6;1.0;6;3.903068;5.1247180000000006;s;living_room;living_room;368;6;weekday_
11199;2007-11-02 20:56:30.219154;M;6;1.0;6;1.7917070000000002;30.583402000000003;s;living_room;living_room;368;6;weekday_
11201;2007-11-02 20:57:00.802556;M;6;1.0;6;1.7811610000000002;3.15727;s;living_room;living_room;368;6;weekday_
11203;2007-11-02 20:57:03.959826;M;6;1.0;6;1.9920120000000001;2.5899590000000003;s;living_room;living_room;368;6;weekday_
11205;2007-11-02 20:57:06.549785;M;6;1.0;6;1.013892;3.5371400000000004;s;living_room;living_room;368;6;weekday_
11207;2007-11-02 20:57:10.086925;M;6;1.0;6;1.709516;6.946034;s;living_room;living_room;368;6;weekday_
11209;2007-11-02 20:57:17.032959;M;6;1.0;6;3.765934;6.501152;s;living_room;living_room;368;6;weekday_
11211;2007-11-02 20:57:23.534111;M;6;1.0;6;1.9714800000000001;41.163821000000006;s;living_room;living_room;368;6;weekday_
11213;2007-11-02 20:58:04.697932;M;6;1.0;6;3.328011;11.617383;s;living_room;living_room;368;6;weekday_
11215;2007-11-02 20:58:16.315315;M;6;1.0;6;1.715532;2.7322290000000002;s;living_room;living_room;368;6;weekday_
11217;2007-11-02 20:58:19.047544;M;6;1.0;6;2.3023670000000003;2.878207;s;living_room;living_room;368;6;weekday_
11219;2007-11-02 20:58:21.925751;M;6;1.0;6;1.747494;2.4013120000000003;s;living_room;living_room;368;6;weekday_
11221;2007-11-02 20:58:24.327063;M;6;1.0;6;1.745519;5.742375;s;living_room;living_room;368;6;weekday_
11223;2007-11-02 20:58:30.069438;M;6;1.0;6;2.1953750000000003;59.586213;s;living_room;living_room;368;6;weekday_
11225;2007-11-02 20:59:29.655651;M;6;1.0;6;3.312063;57.151811;s;living_room;living_room;368;6;weekday_
11227;2007-11-02 21:00:26.807462;M;9;1.0;9;4.181992;0.40602900000000003;s;living_room;living_room;368;6;weekday_
11228;2007-11-02 21:00:27.213491;M;10;1.0;10;1.9141730000000001;113.235937;s;living_room;living_room;368;6;weekday_
11231;2007-11-02 21:02:20.449428;M;9;1.0;9;4.59463;4.9735130000000005;s;living_room;living_room;368;6;weekday_
11233;2007-11-02 21:02:25.422941;M;6;1.0;6;3.80498;25.979096000000002;s;living_room;living_room;368;6;weekday_
11235;2007-11-02 21:02:51.402037;M;6;1.0;6;5.05257;3.680842;s;living_room;living_room;368;6;weekday_
11236;2007-11-02 21:02:55.082879;M;7;1.0;7;5.992443000000001;2.1535130000000002;s;living_room;living_room;368;6;weekday_
11238;2007-11-02 21:02:57.236392;M;8;1.0;8;4.990585;1.553565;s;living_room;living_room;368;6;weekday_
11239;2007-11-02 21:02:58.789957;M;9;1.0;9;1.6438480000000002;0.9417300000000001;s;living_room;living_room;368;6;weekday_
11240;2007-11-02 21:02:59.731687;M;15;1.0;15;3.72093;0.702118;s;living_room;living_room;368;6;weekday_
11242;2007-11-02 21:03:00.433805;M;16;1.0;16;2.498969;1.113366;s;kitchen;kitchen;369;0;weekday_
11244;2007-11-02 21:03:01.547171;M;17;1.0;17;8.484097;3.9109330000000004;s;kitchen;kitchen;369;0;weekday_
11248;2007-11-02 21:03:05.458104;M;16;1.0;16;2.339287;0.8197340000000001;s;kitchen;kitchen;369;0;weekday_
11249;2007-11-02 21:03:06.277838;M;15;1.0;15;3.6639540000000004;1.05369;s;living_room;living_room;370;6;weekday_
11250;2007-11-02 21:03:07.331528;M;8;1.0;8;4.672033;0.23791700000000002;s;living_room;living_room;370;6;weekday_
11251;2007-11-02 21:03:07.569445;M;9;1.0;9;1.6016000000000001;1.1217000000000001;s;living_room;living_room;370;6;weekday_
11253;2007-11-02 21:03:08.691145;M;7;1.0;7;2.973164;2.229371;s;living_room;living_room;370;6;weekday_
11257;2007-11-02 21:03:10.920516;M;6;1.0;6;1.863461;2.4712810000000003;s;living_room;living_room;370;6;weekday_
11261;2007-11-02 21:03:13.391797;M;6;1.0;6;14.556391000000001;9.579326;s;living_room;living_room;370;6;weekday_
11262;2007-11-02 21:03:22.971123;M;7;1.0;7;2.028906;19.210992;s;living_room;living_room;370;6;weekday_
11265;2007-11-02 21:03:42.182115;M;7;1.0;7;5.44674;2.289361;s;living_room;living_room;370;6;weekday_
11266;2007-11-02 21:03:44.471476;M;8;1.0;8;3.6734150000000003;0.622629;s;living_room;living_room;370;6;weekday_
11267;2007-11-02 21:03:45.094105;M;15;1.0;15;7.215148;0.953984;s;living_room;living_room;370;6;weekday_
11268;2007-11-02 21:03:46.048089;M;16;1.0;16;5.926132;3.031714;s;kitchen;living_room;370;6;weekday_
11271;2007-11-02 21:03:49.079803;M;9;1.0;9;2.381374;0.6022190000000001;s;living_room;living_room;370;6;weekday_
11272;2007-11-02 21:03:49.682022;M;8;1.0;8;4.665179;1.079099;s;living_room;living_room;370;6;weekday_
11273;2007-11-02 21:03:50.761121;M;7;1.0;7;2.245412;1.329137;s;living_room;living_room;370;6;weekday_
11276;2007-11-02 21:03:52.090258;M;6;1.0;6;3.118827;1.722981;s;living_room;living_room;370;6;weekday_
11279;2007-11-02 21:03:53.813239;M;10;1.0;10;1.7997690000000002;8.158979;s;living_room;living_room;370;6;weekday_
11283;2007-11-02 21:04:01.972218;M;6;1.0;6;2.102424;95.179258;s;living_room;living_room;370;6;weekday_
11285;2007-11-02 21:05:37.151476;M;6;1.0;6;1.4055980000000001;5.223448;s;living_room;living_room;370;6;weekday_
11287;2007-11-02 21:05:42.374924;M;6;1.0;6;1.7311390000000002;35.134240000000005;s;living_room;living_room;370;6;weekday_
11289;2007-11-02 21:06:17.509164;M;6;1.0;6;1.841477;2.815207;s;living_room;living_room;370;6;weekday_
11291;2007-11-02 21:06:20.324371;M;6;1.0;6;1.7355260000000001;11.706704;s;living_room;living_room;370;6;weekday_
11293;2007-11-02 21:06:32.031075;M;10;1.0;10;1.060079;5.816362000000001;s;living_room;living_room;370;6;weekday_
11295;2007-11-02 21:06:37.847437;M;6;1.0;6;2.207379;12.102384;s;living_room;living_room;370;6;weekday_
11297;2007-11-02 21:06:49.949821;M;9;1.0;9;4.294382000000001;0.189026;s;living_room;living_room;370;6;weekday_
11298;2007-11-02 21:06:50.138847;M;6;1.0;6;1.009085;1.2880980000000002;s;living_room;living_room;370;6;weekday_
11300;2007-11-02 21:06:51.426945;M;10;1.0;10;1.4391230000000002;3.845197;s;living_room;living_room;370;6;weekday_
11303;2007-11-02 21:06:55.272142;M;9;1.0;9;1.4476010000000001;7.061292000000001;s;living_room;living_room;370;6;weekday_
11305;2007-11-02 21:07:02.333434;M;9;1.0;9;1.04092;139.715723;s;living_room;living_room;370;6;weekday_
11307;2007-11-02 21:09:22.049157;M;9;1.0;9;4.853231;0.634359;s;living_room;living_room;370;6;weekday_
11308;2007-11-02 21:09:22.683516;M;6;1.0;6;1.352889;2.338563;s;living_room;living_room;370;6;weekday_
11310;2007-11-02 21:09:25.022079;M;6;1.0;6;1.766302;2.025297;s;living_room;living_room;370;6;weekday_
11313;2007-11-02 21:09:27.047376;M;6;1.0;6;2.91723;2.105165;s;living_room;living_room;370;6;weekday_
11314;2007-11-02 21:09:29.152541;M;7;1.0;7;1.00408;0.27001800000000004;s;living_room;living_room;370;6;weekday_
11315;2007-11-02 21:09:29.422559;M;9;1.0;9;2.494216;21.583857000000002;s;living_room;living_room;370;6;weekday_
11319;2007-11-02 21:09:51.006416;M;9;1.0;9;5.706129000000001;92.78926600000001;s;living_room;living_room;370;6;weekday_
11321;2007-11-02 21:11:23.795682;M;9;1.0;9;4.206594;2.4592050000000003;s;living_room;living_room;370;6;weekday_
11322;2007-11-02 21:11:26.254887;M;7;1.0;7;1.004961;0.512015;s;living_room;living_room;370;6;weekday_
11323;2007-11-02 21:11:26.766902;M;6;1.0;6;1.3197450000000002;2.23844;s;living_room;living_room;370;6;weekday_
11327;2007-11-02 21:11:29.005342;M;7;1.0;7;2.8831930000000003;19.084331000000002;s;living_room;living_room;370;6;weekday_
11329;2007-11-02 21:11:48.089673;M;9;1.0;9;2.9185800000000004;7.940033000000001;s;living_room;living_room;370;6;weekday_
11331;2007-11-02 21:11:56.029706;M;9;1.0;9;2.9706200000000003;84.462759;s;living_room;living_room;370;6;weekday_
11333;2007-11-02 21:13:20.492465;M;9;1.0;9;2.025414;4.256778000000001;s;living_room;living_room;370;6;weekday_
11335;2007-11-02 21:13:24.749243;M;9;1.0;9;3.32077;30.189889;s;living_room;living_room;370;6;weekday_
11337;2007-11-02 21:13:54.939132;M;9;1.0;9;3.06563;13.107071000000001;s;living_room;living_room;370;6;weekday_
11339;2007-11-02 21:14:08.046203;M;9;1.0;9;2.295316;19.696388000000002;s;living_room;living_room;370;6;weekday_
11341;2007-11-02 21:14:27.742591;M;9;1.0;9;3.6569800000000003;13.2263;s;living_room;living_room;370;6;weekday_
11343;2007-11-02 21:14:40.968891;M;9;1.0;9;1.062702;1.459608;s;living_room;living_room;370;6;weekday_
11345;2007-11-02 21:14:42.428499;M;9;1.0;9;3.000804;0.743797;s;living_room;living_room;370;6;weekday_
11346;2007-11-02 21:14:43.172296;M;7;1.0;7;2.257007;0.447927;s;living_room;living_room;370;6;weekday_
11347;2007-11-02 21:14:43.620223;M;6;1.0;6;1.0119740000000002;1.406601;s;living_room;living_room;370;6;weekday_
11349;2007-11-02 21:14:45.026824;M;6;1.0;6;3.011673;1.223503;s;living_room;living_room;370;6;weekday_
11352;2007-11-02 21:14:46.250327;M;7;1.0;7;6.067014;4.506352000000001;s;living_room;living_room;370;6;weekday_
11354;2007-11-02 21:14:50.756679;M;6;1.0;6;1.743603;33.437106;s;living_room;living_room;370;6;weekday_
11357;2007-11-02 21:15:24.193785;M;9;1.0;9;1.8684830000000001;7.653851;s;living_room;living_room;370;6;weekday_
11359;2007-11-02 21:15:31.847636;M;9;1.0;9;0.23989700000000003;259.927957;s;living_room;living_room;370;6;weekday_
11361;2007-11-02 21:19:51.775593;M;7;1.0;7;0.999716;211.980604;s;living_room;living_room;370;6;weekday_
11363;2007-11-02 21:23:23.756197;M;7;1.0;7;1.9854310000000002;104.12034700000001;s;living_room;living_room;370;6;weekday_
11365;2007-11-02 21:25:07.876544;M;7;1.0;7;0.98775;1.847658;s;living_room;living_room;370;6;weekday_
11367;2007-11-02 21:25:09.724202;M;6;1.0;6;1.017916;48.953426;s;living_room;living_room;370;6;weekday_
11369;2007-11-02 21:25:58.677628;M;7;1.0;7;1.8824710000000002;1.5925580000000001;s;living_room;living_room;370;6;weekday_
11370;2007-11-02 21:26:00.270186;M;9;1.0;9;1.831506;7.450402;s;living_room;living_room;370;6;weekday_
11373;2007-11-02 21:26:07.720588;M;9;1.0;9;3.681089;122.575218;s;living_room;living_room;370;6;weekday_
11375;2007-11-02 21:28:10.295806;M;9;1.0;9;4.060861;15.979968000000001;s;living_room;living_room;370;6;weekday_
11377;2007-11-02 21:28:26.275774;M;9;1.0;9;1.8726230000000001;99.515737;s;living_room;living_room;370;6;weekday_
11379;2007-11-02 21:30:05.791511;M;6;1.0;6;1.685518;56.56485000000001;s;living_room;living_room;370;6;weekday_
11381;2007-11-02 21:31:02.356361;M;9;1.0;9;6.44648;10.327378000000001;s;living_room;living_room;370;6;weekday_
11383;2007-11-02 21:31:12.683739;M;9;1.0;9;1.049697;4.385692000000001;s;living_room;living_room;370;6;weekday_
11385;2007-11-02 21:31:17.069431;M;6;1.0;6;3.6080310000000004;0.40096400000000004;s;living_room;living_room;370;6;weekday_
11386;2007-11-02 21:31:17.470395;M;7;1.0;7;4.1648000000000005;2.435296;s;living_room;living_room;370;6;weekday_
11387;2007-11-02 21:31:19.905691;M;8;1.0;8;3.1311;0.49186;s;living_room;living_room;370;6;weekday_
11388;2007-11-02 21:31:20.397551;M;9;1.0;9;1.6167550000000002;0.8497520000000001;s;living_room;living_room;370;6;weekday_
11390;2007-11-02 21:31:21.247303;M;15;1.0;15;4.012846000000001;0.7497830000000001;s;living_room;living_room;370;6;weekday_
11392;2007-11-02 21:31:21.997086;M;16;1.0;16;2.2233400000000003;1.165678;s;kitchen;kitchen;371;0;weekday_
11395;2007-11-02 21:31:23.162764;M;17;1.0;17;1.8194810000000001;1.943494;s;kitchen;kitchen;371;0;weekday_
11398;2007-11-02 21:31:25.106258;M;17;1.0;17;1.071636;18.486943;s;kitchen;kitchen;371;0;weekday_
11401;2007-11-02 21:31:43.593201;M;17;1.0;17;2.878197;1.5000650000000002;s;kitchen;kitchen;371;0;weekday_
11402;2007-11-02 21:31:45.093266;M;16;1.0;16;2.309196;0.129031;s;kitchen;kitchen;371;0;weekday_
11403;2007-11-02 21:31:45.222297;M;15;1.0;15;4.013325;1.1130760000000002;s;living_room;living_room;372;0;weekday_
11404;2007-11-02 21:31:46.335373;M;8;1.0;8;4.73927;1.2021110000000002;s;living_room;living_room;372;0;weekday_
11407;2007-11-02 21:31:47.537484;M;7;1.0;7;3.345162;1.337113;s;living_room;living_room;372;0;weekday_
11408;2007-11-02 21:31:48.874597;M;6;1.0;6;3.137836;1.727092;s;living_room;living_room;372;0;weekday_
11410;2007-11-02 21:31:50.601689;M;10;1.0;10;2.072477;0.604897;s;living_room;living_room;372;0;weekday_
11413;2007-11-02 21:31:51.206586;M;9;1.0;9;1.626533;2.1314;s;living_room;living_room;372;0;weekday_
11417;2007-11-02 21:31:53.337986;M;10;1.0;10;1.9154550000000001;3.928081;s;living_room;living_room;372;0;weekday_
11419;2007-11-02 21:31:57.266067;M;10;1.0;10;2.159771;2.7897540000000003;s;living_room;living_room;372;0;weekday_
11421;2007-11-02 21:32:00.055821;M;10;1.0;10;1.7805430000000002;13.705657;s;living_room;living_room;372;0;weekday_
11423;2007-11-02 21:32:13.761478;M;10;1.0;10;0.316458;1.9716650000000002;s;living_room;living_room;372;0;weekday_
11425;2007-11-02 21:32:15.733143;M;10;1.0;10;1.9994480000000001;80.593321;s;living_room;living_room;372;0;weekday_
11427;2007-11-02 21:33:36.326464;M;10;1.0;10;1.756312;66.42733;s;living_room;living_room;372;0;weekday_
11429;2007-11-02 21:34:42.753794;M;10;1.0;10;1.739505;12.31662;s;living_room;living_room;372;0;weekday_
11431;2007-11-02 21:34:55.070414;M;10;1.0;10;2.0373040000000002;61.66158;s;living_room;living_room;372;0;weekday_
11433;2007-11-02 21:35:56.731994;M;10;1.0;10;2.338521;13.890124;s;living_room;living_room;372;0;weekday_
11435;2007-11-02 21:36:10.622118;M;10;1.0;10;1.131701;5.407706;s;living_room;living_room;372;0;weekday_
11437;2007-11-02 21:36:16.029824;M;10;1.0;10;1.0090510000000001;83.647458;s;living_room;living_room;372;0;weekday_
11439;2007-11-02 21:37:39.677282;M;10;1.0;10;1.54268;221.878511;s;living_room;living_room;372;0;weekday_
11441;2007-11-02 21:41:21.555793;M;10;1.0;10;0.99372;1.2756390000000002;s;living_room;living_room;372;0;weekday_
11443;2007-11-02 21:41:22.831432;M;10;1.0;10;1.9554570000000002;53.039445;s;living_room;living_room;372;0;weekday_
11445;2007-11-02 21:42:15.870877;M;10;1.0;10;2.799307;10.931549;s;living_room;living_room;372;0;weekday_
11447;2007-11-02 21:42:26.802426;M;10;1.0;10;1.015749;92.385907;s;living_room;living_room;372;0;weekday_
11449;2007-11-02 21:43:59.188333;M;10;1.0;10;0.819176;1.6945400000000002;s;living_room;living_room;372;0;weekday_
11451;2007-11-02 21:44:00.882873;M;6;1.0;6;1.593536;0.5548350000000001;s;living_room;living_room;372;0;weekday_
11452;2007-11-02 21:44:01.437708;M;10;1.0;10;2.04344;1.880465;s;living_room;living_room;372;0;weekday_
11454;2007-11-02 21:44:03.318173;M;7;1.0;7;2.7592280000000002;0.585829;s;living_room;living_room;372;0;weekday_
11456;2007-11-02 21:44:03.904002;M;8;1.0;8;2.995136;0.15696300000000002;s;living_room;living_room;372;0;weekday_
11457;2007-11-02 21:44:04.060965;M;9;1.0;9;1.9809640000000002;1.698509;s;living_room;living_room;372;0;weekday_
11458;2007-11-02 21:44:05.759474;M;15;1.0;15;4.2478620000000005;0.47587500000000005;s;living_room;living_room;372;0;weekday_
11461;2007-11-02 21:44:06.235349;M;16;1.0;16;3.481015;1.8074800000000002;s;kitchen;kitchen;373;0;weekday_
11463;2007-11-02 21:44:08.042829;M;17;1.0;17;1.9645070000000002;2.577629;s;kitchen;kitchen;373;0;weekday_
11467;2007-11-02 21:44:10.620458;M;17;1.0;17;1.091571;0.743591;s;kitchen;kitchen;373;0;weekday_
11468;2007-11-02 21:44:11.364049;M;16;1.0;16;1.782043;3.208183;s;kitchen;kitchen;373;0;weekday_
11471;2007-11-02 21:44:14.572232;M;16;1.0;16;1.488509;12.018524000000001;s;kitchen;kitchen;373;0;weekday_
