;Activity;Sensor_Added;Duration;Timestamp;LC_Activity;LC;Case
8901;[];0;94.59;2007-11-01 17:48:45.851294;10;c;94.0
8902;[11];11;2.68;2007-11-01 17:50:20.441307;11;s;94.0
8903;[];0;109.49;2007-11-01 17:50:23.124563;11;c;94.0
8904;[11];11;1.58;2007-11-01 17:52:12.618468;11;s;94.0
8905;[];0;1.82;2007-11-01 17:52:14.196172;11;c;94.0
8906;[10];10;4.16;2007-11-01 17:52:16.011665;10;s;94.0
8907;[];0;177.02;2007-11-01 17:52:20.170509;10;c;94.0
8908;[10];10;1.0;2007-11-01 17:55:17.185805;10;s;94.0
8909;[];0;5.21;2007-11-01 17:55:18.189521;10;c;94.0
8910;[11];11;3.63;2007-11-01 17:55:23.401805;11;s;94.0
8911;[];0;31.37;2007-11-01 17:55:27.027827;11;c;94.0
8912;[6];6;1.14;2007-11-01 17:55:58.395891;6;s;94.0
8913;[6, 10];10;0.13;2007-11-01 17:55:59.537575;10;s;94.0
8914;[6, 10, 11];11;1.6;2007-11-01 17:55:59.671558;11;s;94.0
8915;[6, 10];0;0.13;2007-11-01 17:56:01.267106;11;c;94.0
8916;[6, 10, 11];11;1.46;2007-11-01 17:56:01.399076;11;s;94.0
8917;[6, 11];0;0.13;2007-11-01 17:56:02.860663;10;c;94.0
8918;[11];0;2.05;2007-11-01 17:56:02.991642;6;c;94.0
8919;[11, 11];11;0.72;2007-11-01 17:56:05.039067;11;s;94.0
8920;[11, 11, 6];6;0.34;2007-11-01 17:56:05.761958;6;s;94.0
8921;[6];0;1.22;2007-11-01 17:56:06.105858;11;c;94.0
8922;[];0;3.87;2007-11-01 17:56:07.329513;6;c;94.0
8923;[11];11;3.81;2007-11-01 17:56:11.204438;11;s;94.0
8924;[];0;17.66;2007-11-01 17:56:15.015575;11;c;94.0
8925;[11];11;3.21;2007-11-01 17:56:32.672902;11;s;94.0
8926;[];0;32.68;2007-11-01 17:56:35.886002;11;c;94.0
8927;[11];11;1.81;2007-11-01 17:57:08.563685;11;s;94.0
8928;[];0;82.68;2007-11-01 17:57:10.377182;11;c;94.0
8929;[10];10;2.0;2007-11-01 17:58:33.052379;10;s;94.0
8930;[];0;10.99;2007-11-01 17:58:35.054934;10;c;94.0
8931;[10];10;1.45;2007-11-01 17:58:46.047621;10;s;94.0
8932;[];0;22.96;2007-11-01 17:58:47.497974;10;c;94.0
8933;[11];11;0.86;2007-11-01 17:59:10.458497;11;s;94.0
8934;[];0;10.95;2007-11-01 17:59:11.318223;11;c;94.0
8935;[11];11;2.08;2007-11-01 17:59:22.264197;11;s;94.0
8936;[];0;49.21;2007-11-01 17:59:24.340606;11;c;94.0
8937;[11];11;0.68;2007-11-01 18:00:13.554176;11;s;94.0
8938;[11, 6];6;1.13;2007-11-01 18:00:14.229994;6;s;94.0
8939;[11, 6, 10];10;2.46;2007-11-01 18:00:15.361678;10;s;94.0
8940;[11, 6];0;2.97;2007-11-01 18:00:17.820994;10;c;94.0
8941;[11];0;3.29;2007-11-01 18:00:20.786171;6;c;94.0
8942;[];0;74.32;2007-11-01 18:00:24.075107;11;c;94.0
8943;[10, 11];11;3.71;2007-11-01 18:01:38.091983;11;s;94.0
8944;[10];10;-0.31;2007-11-01 18:01:38.399875;10;s;94.0
8945;[11];0;1.11;2007-11-01 18:01:41.800936;10;c;94.0
8946;[];0;;2007-11-01 18:01:42.906616;11;c;94.0
8947;[11];11;0.07;2007-11-01 18:07:12.003828;11;s;95.0
8948;[11, 10];10;2.35;2007-11-01 18:07:12.076968;10;s;95.0
8949;[11];0;0.12;2007-11-01 18:07:14.429237;10;c;95.0
8950;[];0;2.56;2007-11-01 18:07:14.554202;11;c;95.0
8951;[10];10;1.66;2007-11-01 18:07:17.116534;10;s;95.0
8952;[];0;6.64;2007-11-01 18:07:18.780044;10;c;95.0
8953;[10];10;1.44;2007-11-01 18:07:25.418211;10;s;95.0
8954;[10, 11];11;1.62;2007-11-01 18:07:26.854815;11;s;95.0
8955;[10];0;2.98;2007-11-01 18:07:28.475367;11;c;95.0
8956;[];0;84.59;2007-11-01 18:07:31.450549;10;c;95.0
8957;[11];11;2.04;2007-11-01 18:08:56.039527;11;s;95.0
8958;[];0;29.01;2007-11-01 18:08:58.076726;11;c;95.0
8959;[6];6;3.5;2007-11-01 18:09:27.082289;6;s;95.0
8960;[];0;139.9;2007-11-01 18:09:30.583309;6;c;95.0
8961;[11];11;1.51;2007-11-01 18:11:50.478339;11;s;95.0
8962;[11, 6];6;1.83;2007-11-01 18:11:51.989931;6;s;95.0
8963;[11];0;2.2;2007-11-01 18:11:53.823414;6;c;95.0
8964;[];0;0.53;2007-11-01 18:11:56.023878;11;c;95.0
8965;[11];11;0.21;2007-11-01 18:11:56.556689;11;s;95.0
8966;[11, 6];6;2.24;2007-11-01 18:11:56.768637;6;s;95.0
8967;[11];0;3.77;2007-11-01 18:11:59.006036;6;c;95.0
8968;[];0;125.91;2007-11-01 18:12:02.781019;11;c;95.0
8969;[11];11;4.38;2007-11-01 18:14:08.686938;11;s;95.0
8970;[];0;31.88;2007-11-01 18:14:13.065785;11;c;95.0
8971;[11];11;2.89;2007-11-01 18:14:44.947552;11;s;95.0
8972;[];0;201.46;2007-11-01 18:14:47.841803;11;c;95.0
8973;[11];11;1.44;2007-11-01 18:18:09.303306;11;s;95.0
8974;[];0;1.26;2007-11-01 18:18:10.747424;11;c;95.0
8975;[11];11;1.93;2007-11-01 18:18:12.007543;11;s;95.0
8976;[];0;155.58;2007-11-01 18:18:13.933718;11;c;95.0
8977;[6];6;1.08;2007-11-01 18:20:49.512339;6;s;95.0
8978;[6, 10];10;1.64;2007-11-01 18:20:50.590032;10;s;95.0
8979;[6];0;5.12;2007-11-01 18:20:52.227591;10;c;95.0
8980;[];0;11.8;2007-11-01 18:20:57.348204;6;c;95.0
8981;[10];10;1.41;2007-11-01 18:21:09.153036;10;s;95.0
8982;[];0;1.54;2007-11-01 18:21:10.560957;10;c;95.0
8983;[10];10;2.27;2007-11-01 18:21:12.103109;10;s;95.0
8984;[];0;97.34;2007-11-01 18:21:14.369324;10;c;95.0
8985;[10];10;1.81;2007-11-01 18:22:51.707294;10;s;95.0
8986;[];0;48.48;2007-11-01 18:22:53.520797;10;c;95.0
8987;[11];11;2.54;2007-11-01 18:23:42.001684;11;s;95.0
8988;[11, 6];6;3.41;2007-11-01 18:23:44.545261;6;s;95.0
8989;[6];0;0.72;2007-11-01 18:23:47.953338;11;c;95.0
8990;[];0;15.75;2007-11-01 18:23:48.676181;6;c;95.0
8991;[6];6;1.65;2007-11-01 18:24:04.427503;6;s;95.0
8992;[];0;8.47;2007-11-01 18:24:06.082063;6;c;95.0
8993;[11];11;6.11;2007-11-01 18:24:14.551739;11;s;95.0
8994;[];0;3.55;2007-11-01 18:24:20.660061;11;c;95.0
8995;[11];11;3.0;2007-11-01 18:24:24.210096;11;s;95.0
8996;[];0;10.43;2007-11-01 18:24:27.208272;11;c;95.0
8997;[11];11;4.01;2007-11-01 18:24:37.640938;11;s;95.0
8998;[];0;14.37;2007-11-01 18:24:41.653026;11;c;95.0
8999;[11];11;0.3;2007-11-01 18:24:56.019878;11;s;95.0
9000;[11, 6];6;1.55;2007-11-01 18:24:56.315771;6;s;95.0
9001;[11];0;0.12;2007-11-01 18:24:57.868773;6;c;95.0
9002;[];0;12.31;2007-11-01 18:24:57.983807;11;c;95.0
9003;[11];11;2.09;2007-11-01 18:25:10.291578;11;s;95.0
9004;[];0;0.66;2007-11-01 18:25:12.377016;11;c;95.0
9005;[11];11;1.98;2007-11-01 18:25:13.032836;11;s;95.0
9006;[];0;19.61;2007-11-01 18:25:15.009029;11;c;95.0
9007;[11];11;3.46;2007-11-01 18:25:34.615011;11;s;95.0
9008;[];0;16.71;2007-11-01 18:25:38.078587;11;c;95.0
9009;[6];6;4.71;2007-11-01 18:25:54.792121;6;s;95.0
9010;[];0;16.97;2007-11-01 18:25:59.500534;6;c;95.0
9011;[11];11;0.2;2007-11-01 18:26:16.466621;11;s;95.0
9012;[11, 6];6;1.71;2007-11-01 18:26:16.665545;6;s;95.0
9013;[11];0;0.2;2007-11-01 18:26:18.376084;6;c;95.0
9014;[11, 10];10;1.04;2007-11-01 18:26:18.580035;10;s;95.0
9015;[10];0;0.73;2007-11-01 18:26:19.623765;11;c;95.0
9016;[];0;3.87;2007-11-01 18:26:20.355551;10;c;95.0
9017;[11];11;1.53;2007-11-01 18:26:24.226501;11;s;95.0
9018;[];0;1.1;2007-11-01 18:26:25.754069;11;c;95.0
9019;[11];11;4.0;2007-11-01 18:26:26.853789;11;s;95.0
9020;[];0;9.18;2007-11-01 18:26:30.858686;11;c;95.0
9021;[6];6;1.06;2007-11-01 18:26:40.040181;6;s;95.0
9022;[];0;1.0;2007-11-01 18:26:41.096267;6;c;95.0
9023;[6];6;1.84;2007-11-01 18:26:42.094648;6;s;95.0
9024;[];0;71.95;2007-11-01 18:26:43.934135;6;c;95.0
9025;[11];11;4.14;2007-11-01 18:27:55.882595;11;s;95.0
9026;[];0;17.32;2007-11-01 18:28:00.019034;11;c;95.0
9027;[10];10;1.27;2007-11-01 18:28:17.335149;10;s;95.0
9028;[10, 6, 11];11;0.71;2007-11-01 18:28:18.063045;11;s;95.0
9029;[10, 6];6;-0.54;2007-11-01 18:28:18.602793;6;s;95.0
9030;[6, 11];0;0.89;2007-11-01 18:28:18.768725;10;c;95.0
9031;[6];0;0.54;2007-11-01 18:28:19.655497;11;c;95.0
9032;[];0;15.5;2007-11-01 18:28:20.192351;6;c;95.0
9033;[6];6;4.18;2007-11-01 18:28:35.693784;6;s;95.0
9034;[];0;25.97;2007-11-01 18:28:39.876666;6;c;95.0
9035;[11];11;5.5;2007-11-01 18:29:05.842786;11;s;95.0
9036;[];0;17.58;2007-11-01 18:29:11.346285;11;c;95.0
9037;[11];11;0.46;2007-11-01 18:29:28.926888;11;s;95.0
9038;[11, 6];6;4.02;2007-11-01 18:29:29.382923;6;s;95.0
9039;[6];0;3.62;2007-11-01 18:29:33.402293;11;c;95.0
9040;[];0;0.02;2007-11-01 18:29:37.021171;6;c;95.0
9041;[6];6;2.23;2007-11-01 18:29:37.037409;6;s;95.0
9042;[6, 10];10;0.46;2007-11-01 18:29:39.270577;10;s;95.0
9043;[10];0;2.59;2007-11-01 18:29:39.726459;6;c;95.0
9044;[];0;9.66;2007-11-01 18:29:42.317735;10;c;95.0
9045;[10];10;1.02;2007-11-01 18:29:51.973091;10;s;95.0
9046;[];0;1.34;2007-11-01 18:29:52.994901;10;c;95.0
9047;[10];10;1.64;2007-11-01 18:29:54.336532;10;s;95.0
9048;[];0;14.91;2007-11-01 18:29:55.972098;10;c;95.0
9049;[10];10;0.29;2007-11-01 18:30:10.880061;10;s;95.0
9050;[10, 6];6;2.2;2007-11-01 18:30:11.173969;6;s;95.0
9051;[6];0;0.48;2007-11-01 18:30:13.373411;10;c;95.0
9052;[6, 10];10;1.03;2007-11-01 18:30:13.850373;10;s;95.0
9053;[6];0;3.5;2007-11-01 18:30:14.884431;10;c;95.0
9054;[];0;36.64;2007-11-01 18:30:18.380769;6;c;95.0
9055;[10];10;1.0;2007-11-01 18:30:55.021161;10;s;95.0
9056;[];0;3.42;2007-11-01 18:30:56.020888;10;c;95.0
9057;[10];10;2.05;2007-11-01 18:30:59.441963;10;s;95.0
9058;[];0;153.03;2007-11-01 18:31:01.493401;10;c;95.0
9059;[10];10;0.16;2007-11-01 18:33:34.527942;10;s;95.0
9060;[10, 6];6;3.08;2007-11-01 18:33:34.687907;6;s;95.0
9061;[10];0;2.14;2007-11-01 18:33:37.765174;6;c;95.0
9062;[];0;136.11;2007-11-01 18:33:39.909316;10;c;95.0
9063;[6];6;2.02;2007-11-01 18:35:56.023458;6;s;95.0
9064;[];0;44.08;2007-11-01 18:35:58.045869;6;c;95.0
9065;[11];11;0.78;2007-11-01 18:36:42.128013;11;s;95.0
9066;[11, 10];10;1.69;2007-11-01 18:36:42.907798;10;s;95.0
9067;[11];0;0.46;2007-11-01 18:36:44.595319;10;c;95.0
9068;[11, 10];10;0.87;2007-11-01 18:36:45.059505;10;s;95.0
9069;[10];0;0.71;2007-11-01 18:36:45.930962;11;c;95.0
9070;[];0;2.94;2007-11-01 18:36:46.638767;10;c;95.0
9071;[6];6;0.14;2007-11-01 18:36:49.577958;6;s;95.0
9072;[6, 5];5;1.49;2007-11-01 18:36:49.714928;5;s;95.0
9073;[6];0;0.59;2007-11-01 18:36:51.201514;5;c;95.0
9074;[6, 10];10;0.9;2007-11-01 18:36:51.789347;10;s;95.0
9075;[10];0;1.38;2007-11-01 18:36:52.693105;6;c;95.0
9076;[];0;3.29;2007-11-01 18:36:54.076747;10;c;95.0
9077;[11];11;2.76;2007-11-01 18:36:57.367857;11;s;95.0
9078;[];0;45.49;2007-11-01 18:37:00.127113;11;c;95.0
9079;[11];11;0.52;2007-11-01 18:37:45.617716;11;s;95.0
9080;[11, 10];10;1.89;2007-11-01 18:37:46.133563;10;s;95.0
9081;[11, 10, 11];11;2.67;2007-11-01 18:37:48.027045;11;s;95.0
9082;[11, 11];0;0.12;2007-11-01 18:37:50.694311;10;c;95.0
9083;[];0;1.16;2007-11-01 18:37:50.815295;11;c;95.0
9084;[11];11;2.62;2007-11-01 18:37:51.971966;11;s;95.0
9085;[];0;12.73;2007-11-01 18:37:54.590251;11;c;95.0
9086;[11];11;1.77;2007-11-01 18:38:07.322868;11;s;95.0
9087;[];0;1.12;2007-11-01 18:38:09.095135;11;c;95.0
9088;[11];11;6.18;2007-11-01 18:38:10.215358;11;s;95.0
9089;[];0;93.05;2007-11-01 18:38:16.393912;11;c;95.0
9090;[11];11;0.0;2007-11-01 18:39:49.444211;11;s;95.0
9091;[11, 10];10;1.22;2007-11-01 18:39:49.444211;10;s;95.0
9092;[11];0;0.62;2007-11-01 18:39:50.661838;10;c;95.0
9093;[];0;1.23;2007-11-01 18:39:51.283665;11;c;95.0
9094;[11];11;0.2;2007-11-01 18:39:52.516316;11;s;95.0
9095;[11, 10];10;1.39;2007-11-01 18:39:52.719262;10;s;95.0
9096;[11, 10, 6];6;1.76;2007-11-01 18:39:54.106878;6;s;95.0
9097;[11, 10];0;0.21;2007-11-01 18:39:55.868393;6;c;95.0
9098;[11];0;3.42;2007-11-01 18:39:56.078815;10;c;95.0
9099;[];0;9.54;2007-11-01 18:39:59.502414;11;c;95.0
9100;[11];11;2.14;2007-11-01 18:40:09.044668;11;s;95.0
9101;[];0;19.07;2007-11-01 18:40:11.182206;11;c;95.0
9102;[11];11;1.77;2007-11-01 18:40:30.255819;11;s;95.0
9103;[];0;39.97;2007-11-01 18:40:32.022996;11;c;95.0
9104;[11];11;0.71;2007-11-01 18:41:11.995771;11;s;95.0
9105;[11, 6];6;1.88;2007-11-01 18:41:12.706577;6;s;95.0
9106;[11, 6, 10];10;2.09;2007-11-01 18:41:14.582051;10;s;95.0
9107;[6, 10];0;0.69;2007-11-01 18:41:16.673476;11;c;95.0
9108;[6];0;0.15;2007-11-01 18:41:17.361284;10;c;95.0
9109;[];0;158.2;2007-11-01 18:41:17.514251;6;c;95.0
9110;[11];11;1.45;2007-11-01 18:43:55.712651;11;s;95.0
9111;[];0;13.04;2007-11-01 18:43:57.164554;11;c;95.0
9112;[10];10;2.06;2007-11-01 18:44:10.206825;10;s;95.0
9113;[];0;26.23;2007-11-01 18:44:12.268284;10;c;95.0
9114;[11];11;2.02;2007-11-01 18:44:38.502817;11;s;95.0
9115;[];0;6.68;2007-11-01 18:44:40.527258;11;c;95.0
9116;[11];11;3.0;2007-11-01 18:44:47.208424;11;s;95.0
9117;[];0;63.66;2007-11-01 18:44:50.207629;11;c;95.0
9118;[11];11;0.26;2007-11-01 18:45:53.866322;11;s;95.0
9119;[11, 10];10;5.84;2007-11-01 18:45:54.130223;10;s;95.0
9120;[11];0;0.66;2007-11-01 18:45:59.966649;10;c;95.0
9121;[11, 10];10;1.3;2007-11-01 18:46:00.626473;10;s;95.0
9122;[10];0;0.19;2007-11-01 18:46:01.929116;11;c;95.0
9123;[];0;27.9;2007-11-01 18:46:02.118064;10;c;95.0
9124;[11];11;3.55;2007-11-01 18:46:30.020446;11;s;95.0
9125;[];0;60.69;2007-11-01 18:46:33.573775;11;c;95.0
9126;[11];11;2.21;2007-11-01 18:47:34.264397;11;s;95.0
9127;[];0;16.63;2007-11-01 18:47:36.471832;11;c;95.0
9128;[11];11;2.53;2007-11-01 18:47:53.097366;11;s;95.0
9129;[];0;14.48;2007-11-01 18:47:55.631203;11;c;95.0
9130;[10];10;0.29;2007-11-01 18:48:10.115243;10;s;95.0
9131;[10, 11];11;1.35;2007-11-01 18:48:10.401168;11;s;95.0
9132;[11];0;0.8;2007-11-01 18:48:11.754794;10;c;95.0
9133;[];0;1.53;2007-11-01 18:48:12.554567;11;c;95.0
9134;[10];10;0.97;2007-11-01 18:48:14.083998;10;s;95.0
9135;[10, 11];11;0.59;2007-11-01 18:48:15.049918;11;s;95.0
9136;[10, 11, 6];6;0.77;2007-11-01 18:48:15.637754;6;s;95.0
9137;[11, 6];0;0.53;2007-11-01 18:48:16.404549;10;c;95.0
9138;[6];0;0.34;2007-11-01 18:48:16.935394;11;c;95.0
9139;[6, 6, 11];11;1.81;2007-11-01 18:48:17.088713;11;s;95.0
9140;[6, 6];6;-0.19;2007-11-01 18:48:17.279303;6;s;95.0
9141;[11];0;0.43;2007-11-01 18:48:18.896866;6;c;95.0
9142;[11, 10];10;0.74;2007-11-01 18:48:19.324753;10;s;95.0
9143;[11];0;0.83;2007-11-01 18:48:20.068042;10;c;95.0
9144;[11, 6];6;0.32;2007-11-01 18:48:20.894362;6;s;95.0
9145;[6, 10];10;0.93;2007-11-01 18:48:21.078334;10;s;95.0
9146;[6];0;-0.13;2007-11-01 18:48:21.210316;11;c;95.0
9147;[6, 10, 11];11;2.0;2007-11-01 18:48:22.004255;11;s;95.0
9148;[6, 10, 11, 11];11;1.44;2007-11-01 18:48:24.006625;11;s;95.0
9149;[10, 11, 11];0;2.79;2007-11-01 18:48:25.442575;6;c;95.0
9150;[11, 11];0;0.2;2007-11-01 18:48:28.232836;10;c;95.0
9151;[];0;1.42;2007-11-01 18:48:28.433801;11;c;95.0
9152;[11];11;2.28;2007-11-01 18:48:29.853508;11;s;95.0
9153;[];0;116.85;2007-11-01 18:48:32.128886;11;c;95.0
9154;[11];11;3.29;2007-11-01 18:50:28.975661;11;s;95.0
9155;[];0;38.45;2007-11-01 18:50:32.260792;11;c;95.0
9156;[11];11;1.55;2007-11-01 18:51:10.707432;11;s;95.0
9157;[];0;49.5;2007-11-01 18:51:12.261011;11;c;95.0
9158;[11];11;1.75;2007-11-01 18:52:01.756831;11;s;95.0
9159;[];0;5.07;2007-11-01 18:52:03.509448;11;c;95.0
9160;[11];11;0.43;2007-11-01 18:52:08.580199;11;s;95.0
9161;[];0;11.77;2007-11-01 18:52:09.006283;11;c;95.0
9162;[11];11;4.95;2007-11-01 18:52:20.777438;11;s;95.0
9163;[11, 10];10;1.34;2007-11-01 18:52:25.728102;10;s;95.0
9164;[11, 10, 10];10;0.89;2007-11-01 18:52:27.065059;10;s;95.0
9165;[11, 10, 10, 6];6;0.05;2007-11-01 18:52:27.959498;6;s;95.0
9166;[11, 6];0;1.71;2007-11-01 18:52:28.006893;10;c;95.0
9167;[11];0;2.2;2007-11-01 18:52:29.717012;6;c;95.0
9168;[];0;4.18;2007-11-01 18:52:31.913413;11;c;95.0
9169;[11];11;1.88;2007-11-01 18:52:36.095264;11;s;95.0
9170;[];0;15.95;2007-11-01 18:52:37.974743;11;c;95.0
9171;[11];11;2.08;2007-11-01 18:52:53.928653;11;s;95.0
9172;[];0;4.65;2007-11-01 18:52:56.006639;11;c;95.0
9173;[11];11;1.77;2007-11-01 18:53:00.661175;11;s;95.0
9174;[];0;15.24;2007-11-01 18:53:02.427754;11;c;95.0
9175;[11];11;1.87;2007-11-01 18:53:17.671831;11;s;95.0
9176;[];0;7.22;2007-11-01 18:53:19.538998;11;c;95.0
9177;[6];6;1.02;2007-11-01 18:53:26.756644;6;s;95.0
9178;[];0;1.84;2007-11-01 18:53:27.774367;6;c;95.0
9179;[6];6;0.34;2007-11-01 18:53:29.616869;6;s;95.0
9180;[6, 11];11;1.17;2007-11-01 18:53:29.955761;11;s;95.0
9181;[11];0;3.88;2007-11-01 18:53:31.129446;6;c;95.0
9182;[];0;5.45;2007-11-01 18:53:35.008384;11;c;95.0
9183;[10];10;3.6;2007-11-01 18:53:40.454876;10;s;95.0
9184;[];0;23.85;2007-11-01 18:53:44.055974;10;c;95.0
9185;[11];11;1.33;2007-11-01 18:54:07.909879;11;s;95.0
9186;[];0;13.46;2007-11-01 18:54:09.242714;11;c;95.0
9187;[11];11;3.6;2007-11-01 18:54:22.701808;11;s;95.0
9188;[];0;0.89;2007-11-01 18:54:26.297564;11;c;95.0
9189;[11];11;0.86;2007-11-01 18:54:27.183649;11;s;95.0
9190;[11, 6];6;0.53;2007-11-01 18:54:28.043976;6;s;95.0
9191;[11, 6, 10];10;0.9;2007-11-01 18:54:28.578781;10;s;95.0
9192;[6, 10];0;0.71;2007-11-01 18:54:29.481868;11;c;95.0
9193;[];0;7.24;2007-11-01 18:54:30.007994;6;c;95.0
9194;[6];0;-0.19;2007-11-01 18:54:30.194949;10;c;95.0
9195;[10];10;1.85;2007-11-01 18:54:37.244514;10;s;95.0
9196;[];0;16.85;2007-11-01 18:54:39.092027;10;c;95.0
9197;[11];11;1.77;2007-11-01 18:54:55.939393;11;s;95.0
9198;[];0;22.9;2007-11-01 18:54:57.712905;11;c;95.0
9199;[11];11;4.6;2007-11-01 18:55:20.609329;11;s;95.0
9200;[11, 10];10;0.16;2007-11-01 18:55:25.207638;10;s;95.0
9201;[10];0;0.19;2007-11-01 18:55:25.371603;11;c;95.0
9202;[10, 6];6;0.74;2007-11-01 18:55:25.562592;6;s;95.0
9203;[10, 6, 5];5;1.4;2007-11-01 18:55:26.300487;5;s;95.0
9204;[6];0;1.28;2007-11-01 18:55:27.009318;10;c;95.0
9205;[10, 6];0;-0.69;2007-11-01 18:55:27.699145;5;c;95.0
9206;[];0;0.99;2007-11-01 18:55:28.290994;6;c;95.0
9207;[5];5;0.17;2007-11-01 18:55:29.276722;5;s;95.0
9208;[5, 6];6;2.07;2007-11-01 18:55:29.446666;6;s;95.0
9209;[6];0;0.33;2007-11-01 18:55:31.514094;5;c;95.0
9210;[];0;18.21;2007-11-01 18:55:31.840011;6;c;95.0
9211;[11];11;1.66;2007-11-01 18:55:50.049713;11;s;95.0
9212;[];0;46.2;2007-11-01 18:55:51.705259;11;c;95.0
9213;[11];11;2.11;2007-11-01 18:56:37.909083;11;s;95.0
9214;[];0;81.03;2007-11-01 18:56:40.014505;11;c;95.0
9215;[11];11;1.02;2007-11-01 18:58:01.040304;11;s;95.0
9216;[];0;6.79;2007-11-01 18:58:02.061588;11;c;95.0
9217;[11];11;4.87;2007-11-01 18:58:08.855142;11;s;95.0
9218;[];0;58.46;2007-11-01 18:58:13.720801;11;c;95.0
9219;[11];11;1.99;2007-11-01 18:59:12.182005;11;s;95.0
9220;[];0;5.24;2007-11-01 18:59:14.167463;11;c;95.0
9221;[11];11;1.69;2007-11-01 18:59:19.404019;11;s;95.0
9222;[];0;1.74;2007-11-01 18:59:21.093565;11;c;95.0
9223;[11];11;1.23;2007-11-01 18:59:22.837074;11;s;95.0
9224;[];0;14.67;2007-11-01 18:59:24.066056;11;c;95.0
9225;[11];11;2.13;2007-11-01 18:59:38.734773;11;s;95.0
9226;[];0;1.99;2007-11-01 18:59:40.864234;11;c;95.0
9227;[6];6;0.19;2007-11-01 18:59:42.858216;6;s;95.0
9228;[6, 11];11;0.48;2007-11-01 18:59:43.043233;11;s;95.0
9229;[6, 11, 10];10;5.2;2007-11-01 18:59:43.524292;10;s;95.0
9230;[11, 10];0;1.32;2007-11-01 18:59:48.720632;6;c;95.0
9231;[11];0;2.04;2007-11-01 18:59:50.042283;10;c;95.0
9232;[];0;6.46;2007-11-01 18:59:52.079853;11;c;95.0
9233;[6];6;0.32;2007-11-01 18:59:58.536693;6;s;95.0
9234;[6, 10];10;1.86;2007-11-01 18:59:58.857618;10;s;95.0
9235;[10];0;0.38;2007-11-01 19:00:00.715148;6;c;95.0
9236;[];0;4.57;2007-11-01 19:00:01.093064;10;c;95.0
9237;[6];6;2.03;2007-11-01 19:00:05.660307;6;s;95.0
9238;[];0;0.22;2007-11-01 19:00:07.686488;6;c;95.0
9239;[6];6;2.22;2007-11-01 19:00:07.908513;6;s;95.0
9240;[];0;18.18;2007-11-01 19:00:10.132729;6;c;95.0
9241;[11];11;1.69;2007-11-01 19:00:28.315282;11;s;95.0
9242;[];0;1.78;2007-11-01 19:00:30.007582;11;c;95.0
9243;[10];10;1.47;2007-11-01 19:00:31.788334;10;s;95.0
9244;[];0;159.85;2007-11-01 19:00:33.260939;10;c;95.0
9245;[6];6;1.88;2007-11-01 19:03:13.115282;6;s;95.0
9246;[];0;;2007-11-01 19:03:14.994856;6;c;95.0
9247;[6];6;1.59;2007-11-01 19:09:24.005851;6;s;96.0
9248;[];0;0.44;2007-11-01 19:09:25.596826;6;c;96.0
9249;[6];6;1.49;2007-11-01 19:09:26.038695;6;s;96.0
9250;[];0;176.86;2007-11-01 19:09:27.532301;6;c;96.0
9251;[6];6;0.29;2007-11-01 19:12:24.391425;6;s;96.0
9252;[6, 11];11;0.14;2007-11-01 19:12:24.681417;11;s;96.0
9253;[6, 11, 10];10;1.66;2007-11-01 19:12:24.818409;10;s;96.0
9254;[11, 10];0;0.0;2007-11-01 19:12:26.482195;6;c;96.0
9255;[11];0;0.46;2007-11-01 19:12:26.482195;10;c;96.0
9256;[];0;0.27;2007-11-01 19:12:26.942056;11;c;96.0
9257;[10];10;1.44;2007-11-01 19:12:27.212006;10;s;96.0
9258;[];0;0.38;2007-11-01 19:12:28.651611;10;c;96.0
9259;[6];6;0.01;2007-11-01 19:12:29.029545;6;s;96.0
9260;[6, 11];11;1.25;2007-11-01 19:12:29.043741;11;s;96.0
9261;[11];0;1.09;2007-11-01 19:12:30.295208;6;c;96.0
9262;[];0;7.37;2007-11-01 19:12:31.389881;11;c;96.0
9263;[11];11;2.62;2007-11-01 19:12:38.759237;11;s;96.0
9264;[];0;38.79;2007-11-01 19:12:41.374833;11;c;96.0
9265;[11];11;4.14;2007-11-01 19:13:20.168368;11;s;96.0
9266;[];0;30.63;2007-11-01 19:13:24.305694;11;c;96.0
9267;[11];11;2.29;2007-11-01 19:13:54.932732;11;s;96.0
9268;[];0;14.68;2007-11-01 19:13:57.221105;11;c;96.0
9269;[11];11;1.05;2007-11-01 19:14:11.900082;11;s;96.0
9270;[];0;28.77;2007-11-01 19:14:12.952796;11;c;96.0
9271;[11];11;4.14;2007-11-01 19:14:41.725302;11;s;96.0
9272;[];0;72.14;2007-11-01 19:14:45.870262;11;c;96.0
9273;[11];11;2.01;2007-11-01 19:15:58.013122;11;s;96.0
9274;[];0;8.52;2007-11-01 19:16:00.026448;11;c;96.0
9275;[11];11;3.87;2007-11-01 19:16:08.551232;11;s;96.0
9276;[11, 10];10;0.15;2007-11-01 19:16:12.418166;10;s;96.0
9277;[11, 10, 6];6;1.02;2007-11-01 19:16:12.565142;6;s;96.0
9278;[10, 6];0;3.17;2007-11-01 19:16:13.587848;11;c;96.0
9279;[6];0;0.15;2007-11-01 19:16:16.758978;10;c;96.0
9280;[];0;2.11;2007-11-01 19:16:16.904932;6;c;96.0
9281;[6];6;1.0;2007-11-01 19:16:19.010033;6;s;96.0
9282;[6, 10];10;2.03;2007-11-01 19:16:20.006799;10;s;96.0
